308;0,835000;11;1,762000;100
309;0,835000;11;2,008000;100
310;0,775000;15;1,905000;100
311;0,835000;11;1,731000;100
312;0,835000;11;1,791000;100
313;0,850000;10;1,621000;100
314;0,775000;15;2,091000;100
315;0,850000;10;1,426000;100
316;0,775000;15;1,899000;100
317;0,775000;15;1,880000;100
318;0,775000;15;2,068000;100
319;0,775000;15;1,929000;100
320;0,835000;11;1,824000;100
321;0,775000;15;1,957000;100
322;0,835000;11;1,740000;100
323;0,775000;15;2,137000;100
324;0,850000;10;1,425000;100
325;0,835000;11;1,822000;100
326;0,850000;10;1,504000;100
327;0,850000;10;1,433000;100
328;0,835000;11;1,639000;100
329;0,835000;11;1,623000;100
330;0,850000;10;1,694000;100
331;0,775000;15;2,012000;100
332;0,835000;11;1,579000;100
333;0,850000;10;2,055000;100
334;0,850000;10;1,435000;100
335;0,835000;11;1,741000;100
336;0,835000;11;1,542000;100
337;0,775000;15;2,111000;100
338;0,850000;10;1,413000;100
339;0,775000;15;2,103000;100
340;0,775000;15;1,887000;100
341;0,835000;11;1,814000;100
342;0,775000;15;2,045000;100
343;0,850000;10;1,606000;100
344;0,775000;15;2,063000;100
345;0,850000;10;1,584000;100
346;0,835000;11;1,629000;100
347;0,850000;10;1,681000;100
348;0,775000;15;2,086000;100
349;0,850000;10;1,454000;100
350;0,835000;11;1,773000;100
351;0,850000;10;1,614000;100
352;0,850000;10;1,612000;100
353;0,850000;10;1,434000;100
354;0,850000;10;1,418000;100
355;0,850000;10;1,403000;100
356;0,835000;11;1,595000;100
357;0,775000;15;1,953000;100
358;0,775000;15;2,090000;100
359;0,835000;11;1,950000;100
360;0,850000;10;1,406000;100
361;0,775000;15;1,873000;100
362;0,835000;11;1,796000;100
363;0,775000;15;2,232000;100
364;0,850000;10;1,586000;100
365;0,850000;10;1,790000;100
366;0,835000;11;1,637000;100
367;0,850000;10;1,414000;100
368;0,835000;11;1,618000;100
369;0,835000;11;1,550000;100
370;0,835000;11;1,541000;100
371;0,835000;11;1,748000;100
372;0,850000;10;1,886000;100
373;0,850000;10;1,629000;100
374;0,835000;11;1,909000;100
375;0,775000;15;2,211000;100
376;0,775000;15;1,959000;100
377;0,775000;15;2,207000;100
378;0,775000;15;1,869000;100
379;0,775000;15;1,874000;100
380;0,835000;11;1,615000;100
381;0,850000;10;1,414000;100
382;0,835000;11;1,914000;100
383;0,835000;11;1,808000;100
384;0,835000;11;1,770000;100
385;0,835000;11;1,772000;100
386;0,835000;11;1,789000;100
387;0,835000;11;1,515000;100
388;0,775000;15;1,894000;100
389;0,775000;15;1,923000;100
390;0,835000;11;1,680000;100
391;0,775000;15;1,944000;100
392;0,775000;15;2,138000;100
393;0,850000;10;1,751000;100
394;0,775000;15;2,083000;100
395;0,850000;10;1,607000;100
396;0,850000;10;1,626000;100
397;0,775000;15;2,026000;100
398;0,835000;11;1,642000;100
399;0,775000;15;2,110000;100
400;0,775000;15;2,094000;100
401;0,775000;15;2,093000;100
402;0,775000;15;1,862000;100
403;0,850000;10;1,800000;100
404;0,775000;15;1,905000;100
405;0,850000;10;1,406000;100
406;0,850000;10;1,414000;100
407;0,850000;10;1,419000;100
408;0,775000;15;1,859000;100
409;0,775000;15;1,920000;100
410;0,775000;15;2,062000;100
411;0,850000;10;1,637000;100
412;0,835000;11;1,640000;100
413;0,775000;15;1,855000;100
414;0,850000;10;1,697000;100
415;0,835000;11;1,740000;100
416;0,850000;10;1,892000;100
417;0,850000;10;1,454000;100
418;0,850000;10;1,393000;100
419;0,835000;11;1,597000;100
420;0,775000;15;2,081000;100
421;0,850000;10;1,599000;100
422;0,850000;10;1,397000;100
423;0,835000;11;1,574000;100
424;0,775000;15;2,057000;100
425;0,835000;11;1,591000;100
426;0,835000;11;1,766000;100
427;0,850000;10;1,693000;100
428;0,775000;15;1,861000;100
429;0,835000;11;1,641000;100
430;0,775000;15;2,044000;100
431;0,775000;15;1,995000;100
432;0,835000;11;1,567000;100
433;0,850000;10;1,452000;100
434;0,775000;15;1,889000;100
435;0,850000;10;1,593000;100
436;0,835000;11;1,810000;100
437;0,850000;10;1,597000;100
438;0,835000;11;2,026000;100
439;0,775000;15;1,942000;100
440;0,835000;11;1,608000;100
441;0,835000;11;1,683000;100
442;0,850000;10;1,643000;100
443;0,775000;15;1,996000;100
444;0,850000;10;1,752000;100
445;0,850000;10;1,521000;100
446;0,850000;10;1,664000;100
447;0,775000;15;1,964000;100
448;0,835000;11;1,566000;100
449;0,775000;15;2,321000;100
450;0,835000;11;1,804000;100
451;0,835000;11;1,779000;100
452;0,775000;15;1,864000;100
453;0,850000;10;1,410000;100
454;0,835000;11;1,617000;100
455;0,775000;15;1,907000;100
456;0,850000;10;1,471000;100
457;0,850000;10;1,613000;100
458;0,775000;15;1,947000;100
459;0,850000;10;1,634000;100
460;0,850000;10;1,410000;100
461;0,850000;10;1,647000;100
462;0,775000;15;1,943000;100
463;0,775000;15;1,930000;100
464;0,835000;11;1,625000;100
465;0,775000;15;2,017000;100
466;0,835000;11;1,914000;100
467;0,850000;10;1,422000;100
468;0,850000;10;1,464000;100
469;0,835000;11;1,611000;100
470;0,835000;11;1,522000;100
471;0,775000;15;1,911000;100
472;0,850000;10;1,572000;100
473;0,850000;10;1,626000;100
474;0,835000;11;2,089000;100
475;0,835000;11;1,565000;100
476;0,835000;11;1,777000;100
477;0,850000;10;1,881000;100
478;0,850000;10;1,874000;100
479;0,775000;15;2,140000;100
480;0,850000;10;1,400000;100
481;0,775000;15;2,146000;100
482;0,850000;10;1,595000;100
483;0,835000;11;1,854000;100
484;0,850000;10;1,437000;100
485;0,835000;11;1,835000;100
486;0,850000;10;1,646000;100
487;0,835000;11;2,107000;100
488;0,835000;11;1,832000;100
489;0,835000;11;1,575000;100
490;0,835000;11;1,623000;100
491;0,775000;15;1,880000;100
492;0,775000;15;1,933000;100
493;0,775000;15;2,062000;100
494;0,850000;10;1,447000;100
495;0,775000;15;2,100000;100
496;0,775000;15;1,865000;100
497;0,835000;11;1,665000;100
498;0,835000;11;1,531000;100
499;0,775000;15;1,918000;100
500;0,835000;11;1,806000;100
501;0,835000;11;1,568000;100
502;0,835000;11;1,736000;100
503;0,835000;11;1,726000;100
504;0,835000;11;1,562000;100
505;0,775000;15;2,052000;100
506;0,835000;11;1,701000;100
507;0,850000;10;1,830000;100
508;0,850000;10;1,424000;100
509;0,835000;11;1,562000;100
510;0,775000;15;1,849000;100
511;0,850000;10;1,422000;100
512;0,775000;15;2,091000;100
513;0,775000;15;1,905000;100
514;0,775000;15;2,039000;100
515;0,775000;15;2,132000;100
516;0,775000;15;2,092000;100
517;0,775000;15;1,903000;100
518;0,850000;10;1,430000;100
519;0,775000;15;2,114000;100
520;0,775000;15;1,904000;100
521;0,850000;10;1,566000;100
522;0,835000;11;1,966000;100
523;0,775000;15;1,913000;100
524;0,775000;15;1,885000;100
525;0,835000;11;1,803000;100
526;0,850000;10;1,873000;100
527;0,850000;10;1,595000;100
528;0,850000;10;1,627000;100
529;0,850000;10;1,485000;100
530;0,850000;10;1,591000;100
531;0,850000;10;1,410000;100
532;0,775000;15;1,958000;100
533;0,775000;15;2,118000;100
534;0,835000;11;1,784000;100
535;0,775000;15;2,130000;100
536;0,835000;11;1,602000;100
537;0,850000;10;1,482000;100
538;0,835000;11;1,857000;100
539;0,850000;10;1,459000;100
540;0,775000;15;2,270000;100
541;0,850000;10;1,896000;100
542;0,775000;15;1,963000;100
543;0,850000;10;1,390000;100
544;0,850000;10;1,595000;100
545;0,850000;10;1,597000;100
546;0,835000;11;1,663000;100
547;0,850000;10;1,412000;100
548;0,850000;10;1,634000;100
549;0,835000;11;1,779000;100
550;0,775000;15;1,904000;100
551;0,850000;10;1,417000;100
552;0,850000;10;1,622000;100
553;0,775000;15;1,905000;100
554;0,850000;10;1,453000;100
555;0,775000;15;1,889000;100
556;0,850000;10;1,633000;100
557;0,850000;10;1,650000;100
558;0,835000;11;1,658000;100
559;0,850000;10;1,415000;100
560;0,775000;15;1,917000;100
561;0,775000;15;2,111000;100
562;0,775000;15;2,038000;100
563;0,775000;15;2,079000;100
564;0,835000;11;1,612000;100
565;0,850000;10;1,612000;100
566;0,835000;11;1,592000;100
567;0,775000;15;1,935000;100
568;0,850000;10;1,632000;100
569;0,850000;10;1,642000;100
570;0,850000;10;1,406000;100
571;0,775000;15;1,954000;100
572;0,775000;15;1,962000;100
573;0,835000;11;1,873000;100
574;0,775000;15;1,904000;100
575;0,850000;10;1,399000;100
576;0,775000;15;2,098000;100
577;0,835000;11;1,798000;100
578;0,835000;11;1,549000;100
579;0,850000;10;1,663000;100
580;0,850000;10;1,616000;100
581;0,835000;11;2,010000;100
582;0,850000;10;1,457000;100
583;0,775000;15;1,866000;100
584;0,835000;11;1,828000;100
585;0,835000;11;1,734000;100
586;0,850000;10;1,615000;100
587;0,775000;15;1,884000;100
588;0,835000;11;1,585000;100
589;0,775000;15;1,871000;100
590;0,775000;15;1,889000;100
591;0,775000;15;1,886000;100
592;0,850000;10;1,400000;100
593;0,850000;10;1,391000;100
594;0,835000;11;1,639000;100
595;0,850000;10;1,644000;100
596;0,850000;10;1,597000;100
597;0,850000;10;1,450000;100
598;0,775000;15;2,173000;100
599;0,835000;11;1,629000;100
600;0,835000;11;1,913000;100
601;0,850000;10;1,638000;100
602;0,850000;10;1,599000;100
603;0,775000;15;1,887000;100
604;0,835000;11;1,575000;100
605;0,850000;10;1,595000;100
606;0,835000;11;1,670000;100
607;0,835000;11;1,736000;100
608;0,850000;10;1,620000;100
609;0,775000;15;1,928000;100
610;0,775000;15;1,870000;100
611;0,850000;10;1,530000;100
612;0,835000;11;1,931000;100
613;0,835000;11;1,533000;100
614;0,835000;11;1,693000;100
615;0,850000;10;2,130000;100
616;0,775000;15;2,267000;100
617;0,775000;15;2,284000;100
618;0,850000;10;1,388000;100
619;0,775000;15;2,110000;100
620;0,835000;11;1,666000;100
621;0,850000;10;1,852000;100
622;0,850000;10;1,464000;100
623;0,850000;10;1,525000;100
624;0,835000;11;1,635000;100
625;0,835000;11;1,856000;100
626;0,850000;10;1,760000;100
627;0,775000;15;2,151000;100
628;0,850000;10;1,716000;100
629;0,775000;15;2,483000;100
630;0,835000;11;1,865000;100
631;0,775000;15;1,854000;100
632;0,850000;10;1,601000;100
633;0,850000;10;1,618000;100
634;0,835000;11;1,980000;100
635;0,850000;10;1,437000;100
636;0,775000;15;1,918000;100
637;0,775000;15;2,185000;100
638;0,850000;10;1,846000;100
639;0,775000;15;2,409000;100
640;0,775000;15;1,873000;100
641;0,835000;11;1,598000;100
642;0,835000;11;1,757000;100
643;0,850000;10;1,611000;100
644;0,835000;11;1,827000;100
645;0,835000;11;1,569000;100
646;0,775000;15;2,546000;100
647;0,835000;11;2,212000;100
648;0,835000;11;3,745000;100
649;0,835000;11;2,475000;100
650;0,775000;15;3,279000;100
651;0,775000;15;2,964000;100
652;0,775000;15;2,751000;100
653;0,775000;15;2,916000;100
654;0,850000;10;2,164000;100
655;0,850000;10;2,291000;100
656;0,835000;11;2,672000;100
657;0,775000;15;2,955000;100
658;0,850000;10;2,244000;100
659;0,850000;10;2,562000;100
660;0,775000;15;2,962000;100
661;0,835000;11;2,729000;100
662;0,850000;10;2,341000;100
663;0,835000;11;2,530000;100
664;0,850000;10;2,378000;100
665;0,835000;11;2,466000;100
666;0,835000;11;2,314000;100
667;0,835000;11;2,688000;100
668;0,775000;15;2,899000;100
669;0,775000;15;3,031000;100
670;0,835000;11;2,365000;100
671;0,835000;11;2,417000;100
672;0,835000;11;2,678000;100
673;0,850000;10;2,241000;100
674;0,835000;11;2,424000;100
675;0,850000;10;2,226000;100
676;0,835000;11;2,586000;100
677;0,775000;15;3,119000;100
678;0,850000;10;2,140000;100
679;0,835000;11;2,355000;100
680;0,850000;10;2,217000;100
681;0,835000;11;2,382000;100
682;0,850000;10;2,129000;100
683;0,775000;15;2,667000;100
684;0,775000;15;2,950000;100
685;0,775000;15;3,080000;100
686;0,835000;11;2,628000;100
687;0,835000;11;2,351000;100
688;0,850000;10;2,173000;100
689;0,850000;10;2,111000;100
690;0,775000;15;2,921000;100
691;0,835000;11;2,117000;100
692;0,850000;10;2,402000;100
693;0,775000;15;2,765000;100
694;0,850000;10;2,225000;100
695;0,775000;15;3,026000;100
696;0,850000;10;2,293000;100
697;0,835000;11;2,339000;100
698;0,850000;10;2,371000;100
699;0,850000;10;2,459000;100
700;0,850000;10;2,484000;100
701;0,775000;15;2,894000;100
702;0,775000;15;2,912000;100
703;0,850000;10;2,151000;100
704;0,850000;10;2,177000;100
705;0,775000;15;3,153000;100
706;0,775000;15;2,956000;100
707;0,775000;15;2,943000;100
708;0,850000;10;2,120000;100
709;0,850000;10;2,744000;100
710;0,775000;15;2,965000;100
711;0,850000;10;2,299000;100
712;0,835000;11;2,483000;100
713;0,850000;10;2,345000;100
714;0,850000;10;2,287000;100
715;0,775000;15;3,176000;100
716;0,775000;15;3,215000;100
717;0,835000;11;2,485000;100
718;0,775000;15;3,285000;100
719;0,835000;11;2,452000;100
720;0,775000;15;2,922000;100
721;0,835000;11;2,640000;100
722;0,850000;10;2,130000;100
723;0,775000;15;2,765000;100
724;0,775000;15;2,764000;100
725;0,835000;11;2,250000;100
726;0,835000;11;2,452000;100
727;0,775000;15;2,716000;100
728;0,835000;11;2,333000;100
729;0,850000;10;3,679000;100
730;0,850000;10;1,651000;100
731;0,775000;15;1,982000;100
732;0,775000;15;1,921000;100
733;0,775000;15;2,126000;100
734;0,835000;11;1,628000;100
735;0,775000;15;1,835000;100
736;0,775000;15;2,171000;100
737;0,775000;15;1,973000;100
738;0,775000;15;1,894000;100
739;0,850000;10;1,449000;100
740;0,835000;11;1,684000;100
741;0,775000;15;2,109000;100
742;0,775000;15;1,910000;100
743;0,835000;11;1,786000;100
744;0,775000;15;1,905000;100
745;0,775000;15;2,057000;100
746;0,850000;10;1,419000;100
747;0,775000;15;2,211000;100
748;0,835000;11;1,706000;100
749;0,775000;15;1,937000;100
750;0,850000;10;1,617000;100
751;0,850000;10;1,665000;100
752;0,850000;10;1,425000;100
753;0,835000;11;1,630000;100
754;0,835000;11;1,854000;100
755;0,850000;10;1,769000;100
756;0,835000;11;2,210000;100
757;0,850000;10;1,469000;100
758;0,775000;15;1,941000;100
759;0,835000;11;2,098000;100
760;0,835000;11;1,593000;100
761;0,850000;10;1,431000;100
762;0,775000;15;1,873000;100
763;0,835000;11;1,639000;100
764;0,850000;10;1,450000;100
765;0,850000;10;1,614000;100
766;0,835000;11;1,650000;100
767;0,835000;11;1,638000;100
768;0,775000;15;1,951000;100
769;0,775000;15;2,219000;100
770;0,775000;15;1,939000;100
771;0,835000;11;1,629000;100
772;0,775000;15;1,879000;100
773;0,775000;15;2,108000;100
774;0,850000;10;1,390000;100
775;0,835000;11;1,597000;100
776;0,835000;11;1,605000;100
777;0,835000;11;1,530000;100
778;0,835000;11;1,781000;100
779;0,850000;10;1,950000;100
780;0,850000;10;1,648000;100
781;0,775000;15;1,920000;100
782;0,835000;11;1,839000;100
783;0,850000;10;1,584000;100
784;0,850000;10;1,455000;100
785;0,835000;11;1,608000;100
786;0,775000;15;1,931000;100
787;0,775000;15;2,181000;100
788;0,850000;10;1,653000;100
789;0,850000;10;1,389000;100
790;0,850000;10;1,609000;100
791;0,775000;15;1,891000;100
792;0,850000;10;1,439000;100
793;0,775000;15;2,246000;100
794;0,850000;10;1,779000;100
795;0,850000;10;1,526000;100
796;0,835000;11;1,672000;100
797;0,835000;11;1,748000;100
798;0,835000;11;2,076000;100
799;0,775000;15;2,230000;100
800;0,850000;10;1,608000;100
801;0,850000;10;1,677000;100
802;0,775000;15;2,039000;100
803;0,775000;15;1,932000;100
804;0,775000;15;1,895000;100
805;0,850000;10;1,383000;100
806;0,835000;11;1,796000;100
807;0,775000;15;1,919000;100
808;0,775000;15;2,136000;100
809;0,850000;10;1,798000;100
810;0,835000;11;2,014000;100
811;0,850000;10;1,434000;100
812;0,850000;10;1,410000;100
813;0,850000;10;1,393000;100
814;0,775000;15;1,934000;100
815;0,775000;15;2,239000;100
816;0,835000;11;1,788000;100
817;0,850000;10;1,622000;100
818;0,835000;11;1,606000;100
819;0,835000;11;1,803000;100
820;0,850000;10;1,790000;100
821;0,835000;11;1,591000;100
822;0,835000;11;1,594000;100
823;0,835000;11;1,763000;100
824;0,835000;11;1,520000;100
825;0,835000;11;1,964000;100
826;0,775000;15;2,248000;100
827;0,775000;15;2,048000;100
828;0,775000;15;2,068000;100
829;0,850000;10;1,516000;100
830;0,850000;10;1,831000;100
831;0,775000;15;2,206000;100
832;0,835000;11;1,913000;100
833;0,850000;10;1,433000;100
834;0,835000;11;1,592000;100
835;0,850000;10;1,443000;100
836;0,835000;11;1,638000;100
837;0,775000;15;2,038000;100
838;0,835000;11;1,986000;100
839;0,850000;10;1,448000;100
840;0,835000;11;1,595000;100
841;0,850000;10;1,626000;100
842;0,850000;10;1,435000;100
843;0,850000;10;1,426000;100
844;0,835000;11;1,709000;100
845;0,850000;10;1,658000;100
846;0,835000;11;1,938000;100
847;0,850000;10;1,664000;100
848;0,775000;15;2,122000;100
849;0,775000;15;2,095000;100
850;0,835000;11;1,792000;100
851;0,775000;15;2,091000;100
852;0,775000;15;2,304000;100
853;0,835000;11;1,628000;100
854;0,775000;15;1,913000;100
855;0,775000;15;2,121000;100
856;0,850000;10;1,650000;100
857;0,775000;15;2,292000;100
858;0,850000;10;1,782000;100
859;0,775000;15;1,955000;100
860;0,850000;10;1,639000;100
861;0,775000;15;1,894000;100
862;0,835000;11;1,582000;100
863;0,835000;11;1,710000;100
864;0,835000;11;1,595000;100
865;0,775000;15;2,292000;100
866;0,835000;11;1,616000;100
867;0,835000;11;1,542000;100
868;0,835000;11;1,740000;100
869;0,775000;15;2,091000;100
870;0,835000;11;1,659000;100
871;0,775000;15;2,072000;100
872;0,775000;15;2,221000;100
873;0,775000;15;2,159000;100
874;0,835000;11;1,643000;100
875;0,775000;15;2,167000;100
876;0,835000;11;1,828000;100
877;0,835000;11;1,930000;100
878;0,850000;10;1,460000;100
879;0,775000;15;2,118000;100
880;0,775000;15;2,084000;100
881;0,850000;10;1,652000;100
882;0,835000;11;1,635000;100
883;0,775000;15;2,037000;100
884;0,775000;15;13,163000;100
885;0,835000;11;3,326000;100
886;0,835000;11;16,546000;100
887;0,835000;11;2,159000;100
888;0,775000;15;1,966000;100
889;0,835000;11;1,970000;100
890;0,835000;11;1,545000;100
891;0,835000;11;1,580000;100
892;0,775000;15;1,940000;100
893;0,775000;15;2,088000;100
894;0,835000;11;1,621000;100
895;0,850000;10;1,596000;100
896;0,775000;15;1,944000;100
897;0,835000;11;1,914000;100
898;0,775000;15;2,311000;100
899;0,835000;11;1,606000;100
900;0,835000;11;1,560000;100
901;0,835000;11;1,804000;100
902;0,835000;11;1,555000;100
903;0,850000;10;1,424000;100
904;0,850000;10;1,445000;100
905;0,835000;11;1,581000;100
906;0,850000;10;1,433000;100
907;0,850000;10;1,430000;100
908;0,835000;11;1,738000;100
909;0,835000;11;1,797000;100
910;0,775000;15;1,875000;100
911;0,775000;15;1,884000;100
912;0,775000;15;2,129000;100
913;0,850000;10;1,493000;100
914;0,835000;11;1,736000;100
915;0,835000;11;1,624000;100
916;0,775000;15;1,857000;100
917;0,775000;15;1,847000;100
918;0,835000;11;1,781000;100
919;0,850000;10;1,606000;100
920;0,850000;10;1,470000;100
921;0,835000;11;1,865000;100
922;0,835000;11;1,794000;100
